,User_id,book_id
21767,56788,11278
21768,56826,3034
21769,56826,10176
21770,56826,23628
21771,56879,35981
21772,56879,22904
21773,56879,39016
21774,56916,32674
21775,56924,12882
21776,56924,34544
21777,56924,13283
21778,56934,32674
21779,56942,39178
21780,56942,394
21781,56948,872
21782,56948,19114
21783,56948,3916
21784,56956,16886
21785,56956,394
21786,56956,39178
21787,56971,28582
21788,56973,39178
21789,56973,31994
21790,56973,11040
21791,56980,22721
21792,56980,31409
21793,56980,28582
21794,56996,29929
21795,56996,13559
21796,56996,32302
21797,57001,24158
21798,57001,18964
21799,57001,30788
21800,57006,11705
21801,57006,26152
21802,57006,23918
21803,57008,13559
21804,57015,394
21805,57015,30583
21806,57025,5466
21807,57025,18818
21808,57025,6302
21809,57026,34511
21810,57035,37761
21811,57035,18356
21812,57035,38914
21813,57107,6681
21814,57107,25455
21815,57107,31180
21816,57117,744
21817,57117,37089
21818,57117,19727
21819,57119,6895
21820,57119,29306
21821,57119,24691
21822,57120,1185
21823,57120,11746
21824,57120,28147
21825,57125,30123
21826,57125,11746
21827,57125,1185
21828,57127,32180
21829,57127,34311
21830,57127,1169
21831,57128,21470
21832,57128,2291
21833,57128,28147
21834,57131,34019
21835,57131,13093
21836,57131,4798
21837,57132,21833
21838,57132,12829
21839,57132,23399
21840,57135,28988
21841,57135,33114
21842,57135,25887
21843,57136,30123
21844,57136,11746
21845,57136,1185
21846,57140,744
21847,57140,37089
21848,57140,19727
21849,57141,12456
21850,57141,21980
21851,57141,8653
21852,57143,6895
21853,57143,29248
21854,57143,6954
21855,57151,2646
21856,57161,36905
21857,57161,1867
21858,57161,34818
21859,57165,17773
21860,57165,31509
21861,57171,37432
21862,57171,24491
21863,57171,22254
21864,57182,21470
21865,57182,28147
21866,57182,22475
21867,57189,35783
21868,57189,33444
21869,57189,15143
21870,57194,32406
21871,57194,39011
21872,57194,21614
21873,57199,21667
21874,57199,16228
21875,57199,16028
21876,57201,2274
21877,57201,2378
21878,57201,12457
21879,57204,12365
21880,57204,34049
21881,57204,1640
21882,57207,21470
21883,57207,28147
21884,57207,22475
21885,57208,21470
21886,57208,17116
21887,57208,28147
21888,57242,18878
21889,57242,21412
21890,57250,31225
21891,57250,28420
21892,57250,13700
21893,57257,12163
21894,57257,17757
21895,57257,12900
21896,57259,35783
21897,57259,30049
21898,57259,15686
21899,57272,24669
21900,57272,13093
21901,57272,35783
21902,57275,34019
21903,57275,13093
21904,57275,24669
21905,57278,5491
21906,57278,7026
21907,57278,33444
21908,57279,19273
21909,57279,11723
21910,57279,2274
21911,57311,32792
21912,57311,9559
21913,57311,27192
21914,57366,7470
21915,57366,32090
21916,57366,22361
21917,57370,20381
21918,57370,1124
21919,57370,29015
21920,57406,19835
21921,57406,25107
21922,57406,19780
21923,57461,33856
21924,57461,28946
21925,57461,17208
21926,57467,22541
21927,57467,30290
21928,57475,30331
21929,57475,6833
21930,57475,28539
21931,57483,32220
21932,57483,25663
21933,57483,19661
21934,57484,16046
21935,57484,26753
21936,57484,33019
21937,57488,22987
21938,57488,13093
21939,57488,24669
21940,57490,34019
21941,57490,13093
21942,57490,24669
21943,57496,35783
21944,57496,7026
21945,57496,33444
21946,57504,20184
21947,57504,27341
21948,57504,38340
21949,57509,13637
21950,57509,8593
21951,57509,19439
21952,57514,3283
21953,57514,9542
21954,57514,2659
21955,57564,9707
21956,57564,16046
21957,57564,15717
21958,57566,34019
21959,57566,29171
21960,57566,24669
21961,57570,34019
21962,57570,29171
21963,57570,13093
21964,57574,13573
21965,57574,20614
21966,57574,12457
21967,57577,13573
21968,57577,20614
21969,57577,12457
21970,57578,34019
21971,57578,29171
21972,57578,24669
21973,57579,30049
21974,57579,22853
21975,57579,15686
21976,57581,15084
21977,57581,29171
21978,57581,34019
21979,57583,34019
21980,57583,29171
21981,57583,24669
21982,57589,27834
21983,57589,31168
21984,57589,29215
21985,57590,27461
21986,57590,29248
21987,57590,6954
21988,57591,3882
21989,57591,13700
21990,57591,15084
21991,57603,11002
21992,57603,22171
21993,57603,21080
21994,57634,7460
21995,57634,22849
21996,57634,34484
21997,57673,29847
21998,57673,8376
21999,57673,25377
22000,57675,14442
22001,57706,17599
22002,57707,25541
22003,57707,33090
22004,57707,37843
22005,57720,13402
22006,57724,15550
22007,57729,9477
22008,57729,9607
22009,57729,16886
22010,57735,26569
22011,57735,26995
22012,57735,7869
22013,57740,9387
22014,57740,15522
22015,57740,25352
22016,57741,9607
22017,57741,26995
22018,57741,10880
22019,57742,12550
22020,57747,37416
22021,57747,5755
22022,57747,24273
22023,57749,5025
22024,57749,365
22025,57749,15029
22026,57757,79
22027,57760,37606
22028,57763,4172
22029,57763,13241
22030,57763,31492
22031,57768,4560
22032,57768,6874
22033,57768,32987
22034,57770,31562
22035,57770,19029
22036,57770,25181
22037,57776,20601
22038,57776,1605
22039,57839,31562
22040,57839,22031
22041,57839,30489
22042,57844,31562
22043,57844,22031
22044,57844,30786
22045,57847,34859
22046,57847,28592
22047,57847,17163
22048,57848,19145
22049,57848,22031
22050,57848,3839
22051,57851,34859
22052,57851,22457
22053,57851,34921
22054,57855,34859
22055,57855,28592
22056,57855,17163
22057,57863,19076
22058,57863,25181
22059,57863,38771
22060,57867,23226
22061,57867,3839
22062,57867,17163
22063,57877,34859
22064,57877,22457
22065,57877,34921
22066,57886,19145
22067,57886,22031
22068,57886,30489
22069,57903,25526
22070,57903,31391
22071,57903,33678
22072,57905,2892
22073,57905,37439
22074,57905,26024
22075,57908,30077
22076,57908,4881
22077,57908,11251
22078,57929,26662
22079,57929,8945
22080,57929,8267
22081,57969,29486
22082,57969,6683
22083,57969,31686
22084,57975,12740
22085,58035,12836
22086,58056,38175
22087,58056,3472
22088,58056,21870
22089,58073,33608
22090,58120,22478
22091,58147,36386
22092,58147,22361
22093,58147,32090
22094,58159,21153
22095,58159,9277
22096,58167,10193
22097,58167,21153
22098,58167,3252
22099,58168,970
22100,58168,847
22101,58168,23949
22102,58173,1169
22103,58173,21470
22104,58173,6833
22105,58179,35783
22106,58179,7026
22107,58179,33444
22108,58182,6833
22109,58183,22987
22110,58183,35783
22111,58183,2441
22112,58185,27623
22113,58185,28946
22114,58185,4166
22115,58194,5491
22116,58194,26728
22117,58194,15652
22118,58197,12882
22119,58215,6833
22120,58223,12882
22121,58223,27419
22122,58223,15340
22123,58224,5491
22124,58224,35783
22125,58224,29749
22126,58225,21667
22127,58225,12163
22128,58225,22540
22129,58228,35239
22130,58228,35783
22131,58228,31168
22132,58229,34417
22133,58231,6833
22134,58231,29749
22135,58297,2506
22136,58297,8048
22137,58297,6681
22138,58308,11746
22139,58308,1768
22140,58308,34311
22141,58332,15029
22142,58332,21653
22143,58332,773
22144,58384,34868
22145,58385,31854
22146,58386,8439
22147,58386,28988
22148,58386,13093
22149,58387,36426
22150,58387,1242
22151,58387,16582
22152,58391,28891
22153,58391,5824
22154,58391,26683
22155,58394,35234
22156,58394,2270
22157,58394,16749
22158,58395,37246
22159,58395,14044
22160,58395,7279
22161,58417,26276
22162,58417,25278
22163,58417,25306
22164,58481,29319
22165,58481,1203
22166,58481,23400
22167,58482,29319
22168,58482,1203
22169,58482,23400
22170,58483,29319
22171,58483,1203
22172,58483,23400
22173,58486,29319
22174,58486,1203
22175,58486,23400
22176,58490,29319
22177,58490,1203
22178,58490,23400
22179,58492,29319
22180,58492,1203
22181,58492,23400
22182,58493,29319
22183,58493,1203
22184,58493,23400
22185,58498,29319
22186,58498,1203
22187,58498,23400
22188,58499,29319
22189,58499,1203
22190,58499,23400
22191,58500,29319
22192,58500,1203
22193,58500,23400
22194,58501,35021
22195,58502,29319
22196,58502,1203
22197,58502,23400
22198,58504,29319
22199,58504,1203
22200,58504,23400
22201,58505,29319
22202,58505,1203
22203,58505,23400
22204,58506,29319
22205,58506,1203
22206,58506,23400
22207,58514,29319
22208,58514,1203
22209,58514,23400
22210,58516,29319
22211,58516,1203
22212,58516,23400
22213,58545,33543
22214,58545,28689
22215,58545,22767
22216,58608,38166
22217,58608,17395
22218,58616,5196
22219,58703,34019
22220,58703,13093
22221,58703,24669
22222,58704,34019
22223,58704,13093
22224,58704,24669
22225,58754,13354
22226,58756,35021
22227,58761,14417
22228,58777,27013
22229,58777,16123
22230,58846,17123
22231,58847,31500
22232,58847,17123
22233,58869,11910
22234,58869,23400
22235,58869,9674
22236,58875,21003
22237,58875,10366
22238,58875,6316
22239,58896,38701
22240,58896,19152
22241,59055,27225
22242,59055,14594
22243,59055,22657
22244,59066,17329
22245,59066,30968
22246,59066,7258
22247,59089,3477
22248,59149,27698
22249,59149,34234
22250,59149,1536
22251,59153,39178
22252,59153,16123
22253,59153,15878
22254,59155,10143
22255,59155,394
22256,59155,21080
22257,59156,11740
22258,59157,37321
22259,59157,8537
22260,59198,33590
22261,59198,18350
22262,59198,3504
22263,59204,38519
22264,59204,5411
22265,59205,21833
22266,59205,23399
22267,59205,6612
22268,59264,36724
22269,59264,2045
22270,59264,21885
22271,59268,10424
22272,59268,2557
22273,59268,22478
22274,59281,24426
22275,59285,2035
22276,59285,19226
22277,59285,30424
22278,59304,24127
22279,59304,37163
22280,59304,21153
22281,59311,11379
22282,59311,437
22283,59311,3916
22284,59379,14671
22285,59379,79
22286,59379,33502
22287,59420,1123
22288,59424,17208
22289,59424,27060
22290,59424,18173
22291,59432,35405
22292,59432,26633
22293,59432,13057
22294,59453,22515
22295,59453,23359
22296,59467,7949
22297,59467,37860
22298,59467,31558
22299,59477,34717
22300,59477,24402
22301,59477,7601
22302,59479,25282
22303,59479,34717
22304,59481,23372
22305,59481,7657
22306,59481,25127
22307,59491,25127
22308,59507,20758
22309,59507,6947
22310,59507,23201
22311,59565,17724
22312,59565,14173
22313,59565,1496
22314,59573,23527
22315,59573,23942
22316,59573,27127
22317,59581,15863
22318,59581,3477
22319,59581,17451
22320,59588,28792
22321,59588,15863
22322,59588,35996
22323,59592,27248
22324,59594,5337
22325,59598,22156
22326,59598,36441
22327,59598,9674
22328,59605,9136
22329,59605,24003
22330,59605,5337
22331,59609,3477
22332,59609,1496
22333,59609,29400
22334,59615,25791
22335,59615,21090
22336,59615,32069
22337,59617,11074
22338,59618,5337
22339,59621,15863
22340,59621,3200
22341,59621,3477
22342,59634,34934
22343,59636,34934
22344,59636,3824
22345,59643,12731
22346,59643,22657
22347,59643,29665
22348,59653,20890
22349,59653,5337
22350,59658,4881
22351,59658,20890
22352,59658,28746
22353,59659,19788
22354,59659,21090
22355,59659,3824
22356,59661,28792
22357,59661,35996
22358,59661,14695
22359,59664,27507
22360,59664,3477
22361,59664,23942
22362,59675,33179
22363,59675,9607
22364,59675,394
22365,59676,26418
22366,59676,34859
22367,59676,6330
22368,59682,17724
22369,59682,15863
22370,59682,35996
22371,59686,28891
22372,59686,17940
22373,59686,22983
22374,59697,27248
22375,59697,5337
22376,59699,21124
22377,59699,18106
22378,59699,4337
22379,59700,34934
22380,59700,29400
22381,59703,20875
22382,59707,1496
22383,59708,24259
22384,59708,24484
22385,59708,27751
22386,59727,3477
22387,59769,23150
22388,59769,6267
22389,59769,25162
22390,59771,21003
22391,59771,16147
22392,59818,804
22393,59824,37432
22394,59824,9647
22395,59824,38555
22396,59825,20184
22397,59825,34876
22398,59825,5871
22399,59829,37432
22400,59829,26176
22401,59829,29371
22402,59837,26964
22403,59837,29258
22404,59837,27398
22405,59844,37432
22406,59844,9647
22407,59844,38555
22408,59862,17809
22409,59862,28614
22410,59862,28689
22411,59868,5059
22412,59868,28269
22413,59868,26647
22414,59874,19908
22415,59874,1011
22416,59874,7869
22417,59909,9086
22418,59909,36426
22419,59909,8592
22420,59931,34019
22421,59931,29171
22422,59931,13093
22423,59947,32485
22424,59947,24055
22425,59947,33400
22426,59951,18444
22427,59951,6403
22428,59974,11017
22429,59974,13944
22430,59975,22132
22431,59975,30788
22432,59975,1446
22433,60029,6205
22434,60029,37246
22435,60030,30583
22436,60030,36003
22437,60044,6205
22438,60045,16570
22439,60045,11379
22440,60045,2035
22441,60114,12586
22442,60114,15522
22443,60114,11246
22444,60120,6441
22445,60120,33329
22446,60127,8589
22447,60127,115
22448,60127,38026
22449,60129,2776
22450,60161,15369
22451,60161,8130
22452,60161,1485
22453,60165,29701
22454,60165,33770
22455,60165,25509
22456,60193,36656
22457,60193,18303
22458,60193,19700
22459,60222,16570
22460,60222,14417
22461,60223,16570
22462,60227,21003
22463,60227,38373
22464,60240,21384
22465,60240,11044
22466,60240,19262
22467,60247,27796
22468,60247,30007
22469,60247,411
22470,60261,18273
22471,60261,17207
22472,60263,3916
22473,60274,27389
22474,60274,18273
22475,60274,1605
22476,60374,24950
22477,60374,22805
22478,60374,15500
22479,60394,37412
22480,60394,28310
22481,60394,16360
22482,60395,27506
22483,60395,13887
22484,60395,30369
22485,60401,28310
22486,60401,30583
22487,60401,10767
22488,60416,4336
22489,60416,37431
22490,60416,28479
22491,60417,34019
22492,60417,13093
22493,60417,24669
22494,60439,30583
22495,60439,10767
22496,60439,36297
22497,60441,39182
22498,60441,8386
22499,60441,12739
22500,60449,1975
22501,60485,33608
22502,60485,30837
22503,60485,2636
22504,60509,4471
22505,60528,35585
22506,60528,7528
22507,60528,37905
22508,60607,28988
22509,60607,33114
22510,60607,22474
22511,60610,23428
22512,60610,27039
22513,60662,13111
22514,60662,37286
22515,60662,34934
22516,60663,37548
22517,60663,29319
22518,60663,20348
22519,60667,37548
22520,60667,29319
22521,60667,20348
22522,60673,36050
22523,60677,37548
22524,60677,29319
22525,60677,20348
22526,60680,37548
22527,60680,29319
22528,60680,20348
22529,60683,6607
22530,60688,7491
22531,60717,30942
22532,60717,28972
22533,60717,9457
22534,60721,7949
22535,60721,13983
22536,60721,30936
22537,60736,9072
22538,60740,16120
22539,60758,22101
22540,60758,5196
22541,60772,5196
22542,60867,31952
22543,60877,32150
22544,60896,5196
22545,60904,5196
22546,60907,5196
22547,60925,38569
22548,60930,8652
22549,60931,38373
22550,60931,14004
22551,60931,5196
22552,60977,30112
22553,60977,3278
22554,60977,31906
22555,61000,33608
22556,61000,16939
22557,61000,24110
22558,61003,13354
22559,61003,8945
22560,61003,15251
22561,61004,13087
22562,61004,5760
22563,61004,31147
22564,61005,15522
22565,61005,12586
22566,61005,19794
22567,61006,12604
22568,61006,12117
22569,61006,11809
22570,61020,27461
22571,61020,27419
22572,61020,13093
22573,61090,30108
22574,61090,27921
22575,61090,26569
22576,61096,12888
22577,61102,12888
22578,61105,23946
22579,61105,8386
22580,61105,2117
22581,61107,12888
22582,61184,14754
22583,61184,22942
22584,61189,34717
22585,61189,37692
22586,61197,35988
22587,61197,9072
22588,61204,34019
22589,61204,29171
22590,61204,13093
22591,61205,7692
22592,61205,9028
22593,61205,39036
22594,61208,25627
22595,61208,14618
22596,61208,22324
22597,61210,9506
22598,61210,13935
22599,61210,2121
22600,61211,11658
22601,61211,8740
22602,61211,28395
22603,61217,28395
22604,61217,25627
22605,61217,36133
22606,61218,21514
22607,61218,25627
22608,61218,7750
22609,61260,28511
22610,61260,5808
22611,61263,34019
22612,61263,5491
22613,61263,29171
22614,61266,24205
22615,61269,28988
22616,61269,13573
22617,61269,15652
22618,61271,37089
22619,61271,28539
22620,61271,2291
22621,61277,28988
22622,61277,15652
22623,61277,10663
22624,61280,28539
22625,61280,30223
22626,61280,15652
22627,61281,29319
22628,61281,7009
22629,61283,30223
22630,61283,28491
22631,61283,28988
22632,61285,30331
22633,61285,29770
22634,61285,21529
22635,61286,30223
22636,61286,10663
22637,61286,12365
22638,61305,3132
22639,61312,30411
22640,61312,28539
22641,61312,33549
22642,61315,36546
22643,61315,28705
22644,61315,19273
22645,61322,29211
22646,61322,30840
22647,61322,22853
22648,61324,30223
22649,61324,3132
22650,61324,28491
22651,61326,15652
22652,61326,30223
22653,61326,22853
22654,61352,28988
22655,61352,33549
22656,61352,12882
22657,61357,30223
22658,61357,12882
22659,61357,33549
22660,61359,15652
22661,61359,30223
22662,61359,22853
22663,61362,28099
22664,61362,7700
22665,61362,20133
22666,61363,28988
22667,61363,13573
22668,61363,15652
22669,61368,28511
22670,61368,22853
22671,61368,25927
22672,61369,3634
22673,61369,30411
22674,61369,12456
22675,61377,30223
22676,61377,36751
22677,61377,22853
22678,61394,28539
22679,61394,12603
22680,61394,34544
22681,61404,10663
22682,61404,30223
22683,61404,28988
22684,61416,15340
22685,61416,12882
22686,61416,22853
22687,61421,36706
22688,61421,35234
22689,61421,8271
22690,61427,1171
22691,61427,32354
22692,61427,12499
22693,61436,8030
22694,61436,11737
22695,61436,35598
22696,61439,8814
22697,61439,25931
22698,61455,30840
22699,61455,7700
22700,61455,100
22701,61456,28662
22702,61456,33036
22703,61459,19354
22704,61459,7276
22705,61459,36128
22706,61474,27819
22707,61474,25048
22708,61474,3495
22709,61476,16570
22710,61605,26030
22711,61639,21842
22712,61647,13904
22713,61647,13826
22714,61661,387
22715,61661,21799
22716,61661,33079
22717,61688,28972
22718,61688,33040
22719,61688,20873
22720,61694,5953
22721,61694,28578
22722,61694,30913
22723,61719,36492
22724,61719,36986
22725,61719,12670
22726,61721,36492
22727,61721,36986
22728,61721,12670
22729,61723,36492
22730,61738,36492
22731,61738,36986
22732,61738,12670
22733,61745,36492
22734,61745,36986
22735,61745,12670
22736,61754,36492
22737,61754,36986
22738,61754,12670
22739,61774,5922
22740,61791,30159
22741,61791,5276
22742,61791,12552
22743,61792,12586
22744,61871,30296
22745,61884,21653
22746,61907,28203
22747,61907,28269
22748,61916,25526
22749,61916,3302
22750,61916,35619
22751,61970,15762
22752,62075,10341
22753,62075,16983
22754,62075,8880
22755,62086,2045
22756,62086,16123
22757,62086,17392
22758,62098,20323
22759,62104,2646
22760,62104,20494
22761,62145,13225
22762,62145,32601
22763,62145,38488
22764,62172,28625
22765,62172,20295
22766,62172,36614
22767,62175,22523
22768,62175,30265
22769,62175,13559
22770,62177,5837
22771,62177,36614
22772,62177,10127
22773,62178,24498
22774,62178,37399
22775,62178,33079
22776,62183,7470
22777,62183,32090
22778,62183,5690
22779,62190,4881
22780,62190,30077
22781,62190,15070
22782,62204,17300
22783,62204,34197
22784,62204,31242
22785,62205,34197
22786,62205,14665
22787,62205,6272
22788,62213,29715
22789,62213,37399
22790,62213,18261
22791,62228,29715
22792,62228,30788
22793,62228,14975
22794,62233,2225
22795,62233,7606
22796,62233,37772
22797,62238,36133
22798,62283,34794
22799,62283,22855
22800,62283,9399
22801,62340,2766
22802,62340,33634
22803,62403,33548
22804,62437,30638
22805,62437,578
22806,62437,29203
22807,62451,1540
22808,62455,10447
22809,62455,13093
22810,62455,34019
22811,62467,28595
22812,62467,18957
22813,62467,5196
22814,62476,22324
22815,62545,36922
22816,62546,2250
22817,62546,27931
22818,62546,7987
22819,62555,16727
22820,62555,14649
22821,62555,905
22822,62557,33583
22823,62557,6437
22824,62557,33548
22825,62594,14313
22826,62594,6361
22827,62651,226
22828,62651,9202
22829,62651,14352
22830,62660,26138
22831,62660,32617
22832,62660,18546
22833,62678,10064
22834,62678,31851
22835,62678,12636
22836,62681,3477
22837,62681,32617
22838,62681,19226
22839,62697,22823
22840,62697,35280
22841,62697,12739
22842,62700,24167
22843,62700,2433
22844,62700,5017
22845,62715,30127
22846,62715,11065
22847,62715,38257
22848,62756,20759
22849,62756,4126
22850,62756,3802
22851,62811,30583
22852,62813,37651
22853,62813,34910
22854,62813,25835
22855,62825,16131
22856,62827,881
22857,62827,19853
22858,62827,28269
22859,62834,4360
22860,62834,7360
22861,62834,30784
22862,62840,14417
22863,62840,12255
22864,62840,7949
22865,62865,38470
22866,62866,4654
22867,62866,22141
22868,62869,1123
22869,62939,38026
22870,62939,115
22871,62939,19706
22872,62965,30243
22873,62965,37415
22874,62965,21257
22875,62996,13559
22876,62996,7137
22877,62996,32268
22878,63042,30127
22879,63042,37713
22880,63042,11065
22881,63055,27452
22882,63139,33179
22883,63139,2652
22884,63139,17987
22885,63154,34019
22886,63154,35256
22887,63154,13093
22888,63174,35267
22889,63174,10424
22890,63181,8809
22891,63181,32321
22892,63181,3425
22893,63182,10204
22894,63182,12668
22895,63182,14605
22896,63184,32024
22897,63184,29401
22898,63184,1960
22899,63186,24034
22900,63272,5683
22901,63272,37129
22902,63272,16918
22903,63274,1583
22904,63274,9416
22905,63274,6694
22906,63282,23119
22907,63282,26633
22908,63282,14627
22909,63354,3117
22910,63390,14659
22911,63390,26418
22912,63390,34859
22913,63393,10398
22914,63393,10885
22915,63393,17047
22916,63404,4932
22917,63404,10885
22918,63404,17047
22919,63410,16849
22920,63421,36608
22921,63421,18106
22922,63421,1056
22923,63423,37713
22924,63423,11065
22925,63423,38257
22926,63442,22199
22927,63442,8020
22928,63448,22199
22929,63448,4496
22930,63448,8078
22931,63457,8020
22932,63457,8078
22933,63478,8020
22934,63478,8078
22935,63485,22199
22936,63485,4496
22937,63485,8078
22938,63492,22199
22939,63492,4496
22940,63492,8078
22941,63538,9399
22942,63538,27340
22943,63538,33608
22944,63554,15854
22945,63554,5840
22946,63554,23430
22947,63555,9397
22948,63555,22171
22949,63555,13944
22950,63560,33803
22951,63622,17076
22952,63624,2035
22953,63625,36067
22954,63625,31133
22955,63625,38514
22956,63626,14417
22957,63626,31500
22958,63626,10102
22959,63628,34234
22960,63628,17331
22961,63628,27504
22962,63629,31133
22963,63629,36888
22964,63629,29732
22965,63636,12374
22966,63636,11021
22967,63636,826
22968,63639,12222
22969,63639,21153
22970,63639,24463
22971,63644,37745
22972,63644,12966
22973,63644,30142
22974,63645,31397
22975,63645,32024
22976,63645,29897
22977,63651,32619
22978,63651,35906
22979,63674,18711
22980,63674,16179
22981,63674,30873
22982,63676,31562
22983,63676,27225
22984,63676,26862
22985,63679,39221
22986,63679,17163
22987,63679,19968
22988,63688,14700
22989,63688,10160
22990,63688,13037
22991,63689,21490
22992,63689,24609
22993,63689,31391
22994,63694,19145
22995,63694,26862
22996,63694,19029
22997,63695,26862
22998,63695,20923
22999,63695,17016
23000,63699,19145
23001,63699,26862
23002,63699,22031
23003,63701,19029
23004,63701,19145
23005,63701,32987
23006,63702,13241
23007,63702,31451
23008,63702,8928
23009,63703,2616
23010,63703,31635
23011,63703,3839
23012,63709,4172
23013,63709,19029
23014,63709,20894
23015,63710,30786
23016,63710,8032
23017,63710,13241
23018,63715,31635
23019,63715,4172
23020,63715,17996
23021,63729,6874
23022,63729,24781
23023,63729,17016
23024,63730,4836
23025,63730,31391
23026,63730,26862
23027,63732,4172
23028,63732,22031
23029,63732,20894
23030,63733,4836
23031,63733,31391
23032,63733,26862
23033,63747,31492
23034,63747,18101
23035,63747,17016
23036,63748,3302
23037,63748,36700
23038,63748,4172
23039,63749,4836
23040,63749,39221
23041,63749,27337
23042,63751,31562
23043,63751,26862
23044,63751,22031
23045,63754,19145
23046,63754,26862
23047,63754,22031
23048,63755,32090
23049,63755,22361
23050,63755,5738
23051,63757,32090
23052,63757,22361
23053,63757,5738
23054,63773,13559
23055,63773,31612
23056,63773,8367
23057,63781,36179
23058,63781,23086
23059,63781,14363
23060,63806,18527
23061,63806,18578
23062,63806,10260
23063,63810,3430
23064,63810,37416
23065,63810,24273
23066,63815,18527
23067,63815,18578
23068,63818,16123
23069,63818,4533
23070,63818,8592
23071,63819,29937
23072,63849,32090
23073,63849,23399
23074,63849,22361
23075,63874,30127
23076,63874,11065
23077,63874,38257
23078,63890,30127
23079,63890,11065
23080,63890,38257
23081,63894,35697
23082,63894,1111
23083,63894,27259
23084,63953,39197
23085,63959,22749
23086,63959,33403
23087,63959,22199
23088,63969,7956
23089,63969,8078
23090,63970,39197
23091,63970,38487
23092,63970,17824
23093,63974,39197
23094,63974,38487
23095,63974,17824
23096,63981,39197
23097,63981,38487
23098,63981,17824
23099,63997,39197
23100,63997,38487
23101,63997,17824
23102,63998,39197
23103,63998,38487
23104,63998,17824
23105,64000,39197
23106,64000,38487
23107,64000,17824
23108,64001,39197
23109,64001,38487
23110,64001,17824
23111,64003,39197
23112,64003,38487
23113,64003,17824
23114,64008,39197
23115,64008,38487
23116,64008,17824
23117,64014,38487
23118,64014,7956
23119,64014,39197
23120,64038,39197
23121,64038,38487
23122,64038,17824
23123,64046,39197
23124,64046,38487
23125,64046,17824
23126,64056,39197
23127,64056,38487
23128,64056,17824
23129,64068,15220
23130,64096,15241
23131,64096,18957
23132,64096,24396
23133,64099,24127
23134,64099,24396
23135,64099,18957
23136,64100,30873
23137,64100,22031
23138,64100,20984
23139,64108,25526
23140,64108,24609
23141,64108,27337
23142,64111,30873
23143,64111,22031
23144,64111,20984
23145,64118,20599
23146,64118,4560
23147,64118,4836
23148,64119,31391
23149,64119,18711
23150,64119,21311
23151,64122,31562
23152,64122,19029
23153,64122,30786
23154,64123,26862
23155,64123,13541
23156,64123,31451
23157,64127,35497
23158,64127,13241
23159,64127,16179
23160,64129,18711
23161,64129,16179
23162,64129,22031
23163,64131,21311
23164,64131,22031
23165,64131,31562
23166,64145,4172
23167,64145,26862
23168,64145,19029
23169,64147,4172
23170,64147,26862
23171,64147,19029
23172,64157,31562
23173,64157,19029
23174,64157,22031
23175,64191,35322
23176,64191,16556
23177,64191,37432
23178,64198,8538
23179,64198,15895
23180,64198,24356
23181,64211,38802
23182,64211,3709
23183,64211,777
23184,64218,6681
23185,64218,8117
23186,64235,9261
23187,64239,17300
23188,64239,33817
23189,64257,8014
23190,64323,15908
23191,64323,21981
23192,64323,25474
23193,64330,394
23194,64330,38833
23195,64330,26409
23196,64331,23932
23197,64331,20608
23198,64333,23875
23199,64333,38833
23200,64333,23974
23201,64370,3184
23202,64370,22058
23203,64370,2898
23204,64484,7956
23205,64484,8020
23206,64518,8020
23207,64657,412
23208,64657,39066
23209,64657,13292
23210,64677,155
23211,64677,28436
23212,64679,34596
23213,64679,24669
23214,64679,13093
23215,64680,13558
23216,64680,15481
23217,64680,14397
23218,64681,13558
23219,64681,15481
23220,64681,14397
23221,64693,32931
23222,64693,23576
23223,64693,6624
23224,64695,15481
23225,64755,1022
23226,64755,1945
23227,64755,2047
23228,64777,7451
23229,64796,8361
23230,64796,24751
23231,64796,28839
23232,65007,7311
23233,65029,7360
23234,65029,25887
23235,65029,30784
23236,65034,12586
23237,65034,8538
23238,65193,21799
23239,65193,7964
23240,65193,1912
23241,65208,6753
23242,65208,36455
23243,65208,38916
23244,65231,14382
23245,65243,29713
23246,65243,16582
23247,65243,29686
23248,65261,11740
23249,65266,7658
23250,65267,11886
23251,65267,2035
23252,65313,3309
23253,65313,9336
23254,65313,32336
23255,65314,10602
23256,65317,28395
23257,65317,7692
23258,65317,28491
23259,65319,29715
23260,65319,33409
23261,65319,30210
23262,65320,28395
23263,65320,25872
23264,65320,7692
23265,65321,37291
23266,65321,17781
23267,65321,15622
23268,65327,34019
23269,65327,27060
23270,65327,13093
23271,65328,17208
23272,65328,7551
23273,65328,29248
23274,65390,15414
23275,65394,10146
23276,65409,34788
23277,65409,8504
23278,65409,3227
23279,65430,35832
23280,65430,8367
23281,65440,11489
23282,65455,33808
23283,65489,38340
23284,65489,15576
23285,65546,31959
23286,65567,25376
23287,65571,10955
23288,65571,35405
23289,65571,26633
23290,65644,2045
23291,65644,28149
23292,65644,17953
23293,65650,8393
23294,65650,22847
23295,65650,618
23296,65662,10398
23297,65663,17392
23298,65669,21093
23299,65669,24962
23300,65669,15927
23301,65670,19780
23302,65670,1080
23303,65670,29580
23304,65731,36000
23305,65731,9624
23306,65731,13142
23307,65736,33036
23308,65738,30880
23309,65742,22426
23310,65742,22575
23311,65742,5476
23312,65746,22426
23313,65746,22575
23314,65746,5476
23315,65752,20184
23316,65752,34876
23317,65752,38340
23318,65757,22426
23319,65757,22575
23320,65757,5476
23321,65765,22426
23322,65765,22575
23323,65765,5476
23324,65767,22693
